Round,Player ID,Player Name,Position,Team ID,Team Name,Short Name,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,yellow_cards,red_cards,bonus,penalties_saved,penalties_missed,saves,value
40,242,Mata,3,12,Man Utd,MUN,1,10,0,0,0,0,0,0,0,0,0,0,0,61
41,242,Mata,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,61
42,242,Mata,3,12,Man Utd,MUN,1,10,0,0,0,0,0,0,0,0,0,0,0,61
43,242,Mata,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,61
44,242,Mata,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,61
45,242,Mata,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,61
46,242,Mata,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,61
47,242,Mata,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,61
1,243,James,3,12,Man Utd,MUN,6,16,1,0,0,0,0,0,0,0,0,0,0,60
2,243,James,3,12,Man Utd,MUN,1,88,0,0,0,1,0,1,0,0,0,0,0,60
3,243,James,3,12,Man Utd,MUN,6,90,1,0,0,2,0,1,0,0,0,0,0,60
4,243,James,3,12,Man Utd,MUN,8,90,1,0,0,1,0,0,0,1,0,0,0,60
5,243,James,3,12,Man Utd,MUN,2,90,0,0,1,0,0,1,0,0,0,0,0,62
6,243,James,3,12,Man Utd,MUN,2,90,0,0,0,2,0,0,0,0,0,0,0,62
7,243,James,3,12,Man Utd,MUN,2,90,0,0,0,1,0,0,0,0,0,0,0,62
8,243,James,3,12,Man Utd,MUN,2,90,0,0,0,1,0,0,0,0,0,0,0,62
9,243,James,3,12,Man Utd,MUN,6,90,0,1,0,1,0,0,0,1,0,0,0,61
10,243,James,3,12,Man Utd,MUN,6,79,0,1,1,0,0,0,0,0,0,0,0,61
11,243,James,3,12,Man Utd,MUN,2,79,0,0,0,1,0,0,0,0,0,0,0,61
12,243,James,3,12,Man Utd,MUN,2,90,0,0,0,1,0,0,0,0,0,0,0,62
13,243,James,3,12,Man Utd,MUN,5,90,0,1,0,3,0,0,0,0,0,0,0,62
14,243,James,3,12,Man Utd,MUN,2,90,0,0,0,2,0,0,0,0,0,0,0,62
15,243,James,3,12,Man Utd,MUN,2,90,0,0,0,1,0,0,0,0,0,0,0,62
16,243,James,3,12,Man Utd,MUN,5,90,0,1,0,1,0,0,0,0,0,0,0,61
17,243,James,3,12,Man Utd,MUN,5,85,0,1,0,1,0,0,0,0,0,0,0,61
18,243,James,3,12,Man Utd,MUN,1,57,0,0,0,2,0,0,0,0,0,0,0,62
19,243,James,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,62
20,243,James,3,12,Man Utd,MUN,6,90,0,1,1,0,0,0,0,0,0,0,0,61
21,243,James,3,12,Man Utd,MUN,1,57,0,0,0,2,0,0,0,0,0,0,0,61
22,243,James,3,12,Man Utd,MUN,1,31,0,0,0,0,0,0,0,0,0,0,0,61
23,243,James,3,12,Man Utd,MUN,2,90,0,0,0,2,0,0,0,0,0,0,0,60
24,243,James,3,12,Man Utd,MUN,2,68,0,0,0,2,0,0,0,0,0,0,0,60
25,243,James,3,12,Man Utd,MUN,3,87,0,0,1,0,0,0,0,0,0,0,0,59
26,243,James,3,12,Man Utd,MUN,3,79,0,0,1,0,0,0,0,0,0,0,0,59
27,243,James,3,12,Man Utd,MUN,3,90,0,0,1,0,0,0,0,0,0,0,0,59
28,243,James,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,59
29,243,James,3,12,Man Utd,MUN,3,90,0,0,1,0,0,0,0,0,0,0,0,58
39,243,James,3,12,Man Utd,MUN,1,61,0,0,0,1,0,1,0,0,0,0,0,58
40,243,James,3,12,Man Utd,MUN,1,10,0,0,0,0,0,0,0,0,0,0,0,58
41,243,James,3,12,Man Utd,MUN,1,12,0,0,0,0,0,0,0,0,0,0,0,58
42,243,James,3,12,Man Utd,MUN,1,15,0,0,0,0,0,0,0,0,0,0,0,58
43,243,James,3,12,Man Utd,MUN,1,11,0,0,0,0,0,0,0,0,0,0,0,58
44,243,James,3,12,Man Utd,MUN,1,6,0,0,0,1,0,0,0,0,0,0,0,57
45,243,James,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,57
46,243,James,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,57
47,243,James,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,57
1,244,Fred,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,55
2,244,Fred,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,55
3,244,Fred,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,54
4,244,Fred,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,54
5,244,Fred,3,12,Man Utd,MUN,1,23,0,0,0,0,0,0,0,0,0,0,0,53
6,244,Fred,3,12,Man Utd,MUN,1,19,0,0,0,1,0,0,0,0,0,0,0,53
7,244,Fred,3,12,Man Utd,MUN,1,16,0,0,0,0,0,0,0,0,0,0,0,53
8,244,Fred,3,12,Man Utd,MUN,1,90,0,0,0,1,0,1,0,0,0,0,0,53
9,244,Fred,3,12,Man Utd,MUN,2,90,0,0,0,1,0,0,0,0,0,0,0,53
10,244,Fred,3,12,Man Utd,MUN,2,90,0,0,0,1,0,0,0,0,0,0,0,53
11,244,Fred,3,12,Man Utd,MUN,1,90,0,0,0,1,0,1,0,0,0,0,0,53
12,244,Fred,3,12,Man Utd,MUN,2,90,0,0,0,1,0,0,0,0,0,0,0,53
13,244,Fred,3,12,Man Utd,MUN,2,90,0,0,0,3,0,0,0,0,0,0,0,53
14,244,Fred,3,12,Man Utd,MUN,1,90,0,0,0,2,0,1,0,0,0,0,0,53
15,244,Fred,3,12,Man Utd,MUN,2,90,0,0,0,1,0,0,0,0,0,0,0,53
16,244,Fred,3,12,Man Utd,MUN,2,90,0,0,0,1,0,0,0,0,0,0,0,53
17,244,Fred,3,12,Man Utd,MUN,2,90,0,0,0,1,0,0,0,0,0,0,0,53
18,244,Fred,3,12,Man Utd,MUN,2,90,0,0,0,2,0,0,0,0,0,0,0,53
19,244,Fred,3,12,Man Utd,MUN,2,90,0,0,0,1,0,0,0,0,0,0,0,53
20,244,Fred,3,12,Man Utd,MUN,2,90,0,0,1,0,0,1,0,0,0,0,0,53
21,244,Fred,3,12,Man Utd,MUN,2,90,0,0,0,2,0,0,0,0,0,0,0,53
22,244,Fred,3,12,Man Utd,MUN,3,90,0,0,1,0,0,0,0,0,0,0,0,53
23,244,Fred,3,12,Man Utd,MUN,2,90,0,0,0,2,0,0,0,0,0,0,0,53
24,244,Fred,3,12,Man Utd,MUN,2,90,0,0,0,2,0,0,0,0,0,0,0,53
25,244,Fred,3,12,Man Utd,MUN,3,90,0,0,1,0,0,0,0,0,0,0,0,53
26,244,Fred,3,12,Man Utd,MUN,2,90,0,0,1,0,0,1,0,0,0,0,0,53
27,244,Fred,3,12,Man Utd,MUN,3,78,0,0,1,0,0,0,0,0,0,0,0,53
28,244,Fred,3,12,Man Utd,MUN,1,90,0,0,0,1,0,1,0,0,0,0,0,53
29,244,Fred,3,12,Man Utd,MUN,2,90,0,0,1,0,0,1,0,0,0,0,0,53
39,244,Fred,3,12,Man Utd,MUN,2,62,0,0,0,1,0,0,0,0,0,0,0,53
40,244,Fred,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,53
41,244,Fred,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,52
42,244,Fred,3,12,Man Utd,MUN,1,23,0,0,0,0,0,0,0,0,0,0,0,52
43,244,Fred,3,12,Man Utd,MUN,0,19,0,0,0,0,0,1,0,0,0,0,0,51
44,244,Fred,3,12,Man Utd,MUN,1,27,0,0,0,1,0,0,0,0,0,0,0,51
45,244,Fred,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,51
46,244,Fred,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,51
47,244,Fred,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,51
1,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,50
3,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,49
4,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,49
5,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,49
6,245,Gomes,3,12,Man Utd,MUN,1,9,0,0,0,1,0,0,0,0,0,0,0,49
7,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,49
8,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
9,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
10,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
11,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
12,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
13,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
14,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
15,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
16,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
17,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
18,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
19,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
20,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
21,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
22,245,Gomes,3,12,Man Utd,MUN,1,10,0,0,0,0,0,0,0,0,0,0,0,48
23,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
24,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
25,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
26,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
27,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
28,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
29,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
39,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,47
40,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,47
41,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,47
42,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,47
43,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,47
44,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,47
45,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,47
46,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,47
47,245,Gomes,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,47
1,246,Pereira,3,12,Man Utd,MUN,6,73,0,1,1,0,0,0,0,0,0,0,0,50
2,246,Pereira,3,12,Man Utd,MUN,1,1,0,0,0,0,0,0,0,0,0,0,0,50
3,246,Pereira,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,50
4,246,Pereira,3,12,Man Utd,MUN,2,67,0,0,0,1,0,0,0,0,0,0,0,50
5,246,Pereira,3,12,Man Utd,MUN,3,90,0,0,1,0,0,0,0,0,0,0,0,50
6,246,Pereira,3,12,Man Utd,MUN,2,90,0,0,0,2,0,0,0,0,0,0,0,50
7,246,Pereira,3,12,Man Utd,MUN,1,73,0,0,0,1,0,1,0,0,0,0,0,50
8,246,Pereira,3,12,Man Utd,MUN,2,90,0,0,0,1,0,0,0,0,0,0,0,50
9,246,Pereira,3,12,Man Utd,MUN,2,90,0,0,0,1,0,0,0,0,0,0,0,50
10,246,Pereira,3,12,Man Utd,MUN,3,81,0,0,1,0,0,0,0,0,0,0,0,50
11,246,Pereira,3,12,Man Utd,MUN,2,67,0,0,0,1,0,0,0,0,0,0,0,50
12,246,Pereira,3,12,Man Utd,MUN,8,69,1,0,0,1,0,0,0,1,0,0,0,50
13,246,Pereira,3,12,Man Utd,MUN,2,72,0,0,0,2,0,0,0,0,0,0,0,50
14,246,Pereira,3,12,Man Utd,MUN,2,90,0,0,0,2,0,0,0,0,0,0,0,50
15,246,Pereira,3,12,Man Utd,MUN,1,10,0,0,0,0,0,0,0,0,0,0,0,50
16,246,Pereira,3,12,Man Utd,MUN,0,16,0,0,0,1,0,1,0,0,0,0,0,50
17,246,Pereira,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,50
18,246,Pereira,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,50
19,246,Pereira,3,12,Man Utd,MUN,4,90,0,1,0,1,0,1,0,0,0,0,0,49
20,246,Pereira,3,12,Man Utd,MUN,6,72,0,1,1,0,0,0,0,0,0,0,0,49
21,246,Pereira,3,12,Man Utd,MUN,1,32,0,0,0,0,0,0,0,0,0,0,0,49
22,246,Pereira,3,12,Man Utd,MUN,3,70,0,0,1,0,0,0,0,0,0,0,0,49
23,246,Pereira,3,12,Man Utd,MUN,2,73,0,0,0,1,0,0,0,0,0,0,0,49
24,246,Pereira,3,12,Man Utd,MUN,1,45,0,0,0,1,0,0,0,0,0,0,0,49
25,246,Pereira,3,12,Man Utd,MUN,3,71,0,0,1,0,0,0,0,0,0,0,0,49
26,246,Pereira,3,12,Man Utd,MUN,1,10,0,0,0,0,0,0,0,0,0,0,0,49
27,246,Pereira,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,49
28,246,Pereira,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,49
29,246,Pereira,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,49
39,246,Pereira,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
40,246,Pereira,3,12,Man Utd,MUN,1,10,0,0,0,0,0,0,0,0,0,0,0,48
41,246,Pereira,3,12,Man Utd,MUN,1,26,0,0,0,0,0,0,0,0,0,0,0,48
42,246,Pereira,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
43,246,Pereira,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
44,246,Pereira,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
45,246,Pereira,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
46,246,Pereira,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
47,246,Pereira,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,47
1,247,Matic,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2,247,Matic,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,50
3,247,Matic,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,49
4,247,Matic,3,12,Man Utd,MUN,1,22,0,0,0,0,0,0,0,0,0,0,0,49
5,247,Matic,3,12,Man Utd,MUN,3,66,0,0,1,0,0,0,0,0,0,0,0,48
6,247,Matic,3,12,Man Utd,MUN,2,70,0,0,0,1,0,0,0,0,0,0,0,48
7,247,Matic,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
8,247,Matic,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
9,247,Matic,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
10,247,Matic,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
11,247,Matic,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
12,247,Matic,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
13,247,Matic,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
14,247,Matic,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
15,247,Matic,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
16,247,Matic,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
17,247,Matic,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
18,247,Matic,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
19,247,Matic,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
20,247,Matic,3,12,Man Utd,MUN,3,90,0,0,1,0,0,0,0,0,0,0,0,48
21,247,Matic,3,12,Man Utd,MUN,2,80,0,0,0,2,0,0,0,0,0,0,0,48
22,247,Matic,3,12,Man Utd,MUN,3,90,0,0,1,0,0,0,0,0,0,0,0,48
23,247,Matic,3,12,Man Utd,MUN,1,90,0,0,0,2,0,1,0,0,0,0,0,48
24,247,Matic,3,12,Man Utd,MUN,2,90,0,0,0,2,0,0,0,0,0,0,0,48
25,247,Matic,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
26,247,Matic,3,12,Man Utd,MUN,3,90,0,0,1,0,0,0,0,0,0,0,0,48
27,247,Matic,3,12,Man Utd,MUN,3,90,0,0,1,0,0,0,0,0,0,0,0,48
28,247,Matic,3,12,Man Utd,MUN,7,90,0,1,0,1,0,0,0,2,0,0,0,48
29,247,Matic,3,12,Man Utd,MUN,3,90,0,0,1,0,0,0,0,0,0,0,0,48
39,247,Matic,3,12,Man Utd,MUN,1,12,0,0,0,0,0,0,0,0,0,0,0,48
40,247,Matic,3,12,Man Utd,MUN,3,90,0,0,1,0,0,0,0,0,0,0,0,48
41,247,Matic,3,12,Man Utd,MUN,3,90,0,0,1,0,0,0,0,0,0,0,0,48
42,247,Matic,3,12,Man Utd,MUN,5,66,0,1,0,2,0,0,0,0,0,0,0,48
43,247,Matic,3,12,Man Utd,MUN,2,65,0,0,1,0,0,1,0,0,0,0,0,48
44,247,Matic,3,12,Man Utd,MUN,2,90,0,0,0,2,0,0,0,0,0,0,0,48
45,247,Matic,3,12,Man Utd,MUN,1,27,0,0,0,0,0,0,0,0,0,0,0,48
46,247,Matic,3,12,Man Utd,MUN,2,90,0,0,0,1,0,0,0,0,0,0,0,48
47,247,Matic,3,12,Man Utd,MUN,3,90,0,0,1,0,0,0,0,0,0,0,0,48
1,248,McTominay,3,12,Man Utd,MUN,3,90,0,0,1,0,0,0,0,0,0,0,0,50
2,248,McTominay,3,12,Man Utd,MUN,2,90,0,0,0,1,0,0,0,0,0,0,0,50
3,248,McTominay,3,12,Man Utd,MUN,2,84,0,0,0,1,0,0,0,0,0,0,0,50
4,248,McTominay,3,12,Man Utd,MUN,8,81,0,1,0,1,0,0,0,3,0,0,0,50
5,248,McTominay,3,12,Man Utd,MUN,3,90,0,0,1,0,0,0,0,0,0,0,0,50
6,248,McTominay,3,12,Man Utd,MUN,2,90,0,0,0,2,0,0,0,0,0,0,0,50
7,248,McTominay,3,12,Man Utd,MUN,9,90,1,0,0,1,0,0,0,2,0,0,0,50
8,248,McTominay,3,12,Man Utd,MUN,1,90,0,0,0,1,0,1,0,0,0,0,0,50
9,248,McTominay,3,12,Man Utd,MUN,2,90,0,0,0,1,0,0,0,0,0,0,0,50
10,248,McTominay,3,12,Man Utd,MUN,8,90,1,0,0,1,0,0,0,1,0,0,0,50
11,248,McTominay,3,12,Man Utd,MUN,2,90,0,0,0,1,0,0,0,0,0,0,0,51
12,248,McTominay,3,12,Man Utd,MUN,5,90,0,1,0,1,0,0,0,0,0,0,0,51
13,248,McTominay,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,51
14,248,McTominay,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,51
15,248,McTominay,3,12,Man Utd,MUN,2,90,0,0,0,1,0,0,0,0,0,0,0,51
16,248,McTominay,3,12,Man Utd,MUN,2,90,0,0,0,1,0,0,0,0,0,0,0,51
17,248,McTominay,3,12,Man Utd,MUN,2,90,0,0,0,1,0,0,0,0,0,0,0,51
18,248,McTominay,3,12,Man Utd,MUN,2,71,0,0,0,2,0,0,0,0,0,0,0,51
19,248,McTominay,3,12,Man Utd,MUN,0,45,0,0,0,1,0,1,0,0,0,0,0,51
20,248,McTominay,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,51
21,248,McTominay,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,50
22,248,McTominay,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,50
23,248,McTominay,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,49
24,248,McTominay,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,49
25,248,McTominay,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,49
26,248,McTominay,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,49
27,248,McTominay,3,12,Man Utd,MUN,1,11,0,0,0,0,0,0,0,0,0,0,0,49
28,248,McTominay,3,12,Man Utd,MUN,2,71,0,0,0,1,0,0,0,0,0,0,0,49
29,248,McTominay,3,12,Man Utd,MUN,6,12,1,0,0,0,0,0,0,0,0,0,0,49
39,248,McTominay,3,12,Man Utd,MUN,2,88,0,0,0,1,0,0,0,0,0,0,0,49
40,248,McTominay,3,12,Man Utd,MUN,1,10,0,0,0,0,0,0,0,0,0,0,0,49
41,248,McTominay,3,12,Man Utd,MUN,1,26,0,0,0,0,0,0,0,0,0,0,0,49
42,248,McTominay,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,49
43,248,McTominay,3,12,Man Utd,MUN,1,24,0,0,0,0,0,0,0,0,0,0,0,48
44,248,McTominay,3,12,Man Utd,MUN,1,6,0,0,0,1,0,0,0,0,0,0,0,48
45,248,McTominay,3,12,Man Utd,MUN,3,62,0,0,1,0,0,0,0,0,0,0,0,48
46,248,McTominay,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,48
47,248,McTominay,3,12,Man Utd,MUN,1,4,0,0,0,0,0,0,0,0,0,0,0,48
1,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,45
3,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,45
4,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,44
5,249,Chong,3,12,Man Utd,MUN,1,20,0,0,0,0,0,0,0,0,0,0,0,44
6,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,44
7,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,44
8,249,Chong,3,12,Man Utd,MUN,1,4,0,0,0,0,0,0,0,0,0,0,0,44
9,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,44
10,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,44
11,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,44
12,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,44
13,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,44
14,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,44
15,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,44
16,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,43
17,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,43
18,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,43
19,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,43
20,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,43
21,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,43
22,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,43
23,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,43
24,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,43
25,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,43
26,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,43
27,249,Chong,3,12,Man Utd,MUN,1,10,0,0,0,0,0,0,0,0,0,0,0,43
28,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,43
29,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,43
39,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,43
40,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,43
41,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,43
42,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,43
43,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,43
44,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,43
45,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,42
46,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,42
47,249,Chong,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,42
1,250,Garner,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2,250,Garner,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,45
3,250,Garner,3,12,Man Utd,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,45
